"sample","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15"
"K15078..SLX1..structure.specific.endonuclease.subunit.SLX1..EC.3.6.1..."," 3"," 1"," 3"," 3"," 2"," 0"," 1"," 0"," 6"," 5","10"," 9"," 1"," 8"," 3"
"K15083..RAD16..DNA.repair.protein.RAD16","0","0","1","1","0","0","0","0","2","1","2","1","0","0","0"
"K15084..SLC25A16..GDA..LEU5..solute.carrier.family.25..mitochondrial.carrier.protein...member.16"," 7"," 3"," 5"," 6","14"," 6","12"," 9","27","27","18","31","10","26"," 9"
"K15100..SLC25A1..CTP..solute.carrier.family.25..mitochondrial.citrate.transporter...member.1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K15102..SLC25A3..PHC..PIC..solute.carrier.family.25..mitochondrial.phosphate.transporter...member.3","362"," 67","206","256","307","198","286","249","878","763","491","577","406","430","339"
"K15104..SLC25A11..OGC..solute.carrier.family.25..mitochondrial.oxoglutarate.transporter...member.11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15105..SLC25A12_13..AGC..solute.carrier.family.25..mitochondrial.aspartate.glutamate.transporter...member.12.13","107"," 11"," 62"," 55"," 86"," 52"," 60"," 62","234","196","141","172","100","113"," 85"
"K15108..SLC25A19..DNC..TPC1..solute.carrier.family.25..mitochondrial.thiamine.pyrophosphate.transporter...member.19","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0"
"K15109..SLC25A20_29..CACT..CACL..CRC1..solute.carrier.family.25..mitochondrial.carnitine.acylcarnitine.transporter...member.20.29","23","11","25","18","35","25","29","19","85","53","67","44","30","44","33"
"K15110..SLC25A21..ODC..solute.carrier.family.25..mitochondrial.2.oxodicarboxylate.transporter...member.21","1","0","0","0","1","3","1","1","3","1","1","3","3","1","1"
"K15111..SLC25A26..solute.carrier.family.25..mitochondrial.S.adenosylmethionine.transporter...member.26","2","2","1","3","1","2","2","0","5","8","7","9","4","6","2"
"K15113..SLC25A28_37..MFRN..solute.carrier.family.25..mitochondrial.iron.transporter...member.28.37","12"," 5"," 7"," 6","23"," 8"," 8"," 5","34","21","25","35","13","16"," 3"
"K15114..ORT1..mitochondrial.ornithine.carrier.protein","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"K15115..SLC25A32..MFT..solute.carrier.family.25..mitochondrial.folate.transporter...member.32"," 1"," 0"," 1"," 0"," 6"," 2"," 5"," 0","11","11"," 5"," 6"," 4"," 4"," 3"
"K15116..SLC25A33_36..RIM2..solute.carrier.family.25..member.33.36"," 35","  7"," 17"," 17"," 35"," 18"," 28"," 18"," 82","100"," 70"," 74"," 16"," 52"," 46"
"K15117..SLC25A34_35..OAC1..solute.carrier.family.25..member.34.35","2","0","0","1","0","1","1","0","2","5","1","3","1","1","0"
"K15119..SLC25A39_40..solute.carrier.family.25..member.39.40"," 35","  5"," 31"," 24"," 36"," 19"," 32"," 32","100"," 78"," 64"," 46"," 43"," 38"," 30"
"K15122..SLC41A..solute.carrier.family.41"," 5"," 0"," 2"," 5","10"," 0"," 7"," 9","18"," 9","18","11"," 6"," 7","14"
"K15125..fhaB..filamentous.hemagglutinin","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0"
"K15148..MED7..mediator.of.RNA.polymerase.II.transcription.subunit.7","3","1","2","3","6","4","7","5","7","8","4","8","4","3","3"
"K15153..MED31..SOH1..mediator.of.RNA.polymerase.II.transcription.subunit.31"," 2"," 3"," 0"," 3"," 6"," 3"," 6"," 3","30","14","10","15"," 5"," 9"," 7"
"K15156..MED14..RGR1..mediator.of.RNA.polymerase.II.transcription.subunit.14","11"," 3"," 3"," 7","14","11"," 3"," 3","17","20","20","13"," 9","11"," 3"
"K15161..CCNC..SSN8..cyclin.C"," 8"," 1"," 1"," 4"," 5","13"," 9","10","15","22"," 7","17"," 9"," 4"," 9"
"K15172..SUPT5H..SPT5..transcription.elongation.factor.SPT5"," 0"," 0"," 1"," 1"," 1"," 1"," 1"," 3"," 3","12"," 6"," 1"," 5"," 5"," 1"
"K15173..TTF2..transcription.termination.factor.2..EC.3.6.4..."," 0"," 1"," 2"," 2"," 0"," 1"," 1"," 1","10"," 2"," 5"," 1"," 7"," 1"," 1"
"K15174..PAF1..RNA.polymerase.II.associated.factor.1","107"," 23"," 63"," 61","110"," 66"," 85"," 97","239","215","121","142"," 99","139"," 82"
"K15175..CDC73..parafibromin","1","0","0","0","1","1","4","1","2","2","4","4","0","0","1"
"K15177..LEO1..RNA.polymerase.associated.protein.LEO1","14"," 0"," 1"," 1"," 5"," 4"," 1"," 2","11"," 5"," 4"," 2"," 6"," 1"," 0"
"K15190..MEPCE..BCDIN3..7SK.snRNA.methylphosphate.capping.enzyme..EC.2.1.1..."," 1"," 2","10"," 3"," 5"," 3"," 4"," 2","15","18","18"," 9"," 5"," 9"," 9"
"K15192..BTAF1..MOT1..TATA.binding.protein.associated.factor..EC.3.6.4...","196"," 52"," 64","124","194"," 73","190","104","508","436","340","377","213","241","176"
"K15196..BRF1..GTF3B..transcription.factor.IIIB.90.kDa.subunit","13"," 5","11","12","19"," 6","13"," 9","34","26","33","26"," 4","11","12"
"K15201..GTP3C3..TFC4..general.transcription.factor.3C.polypeptide.3..transcription.factor.C.subunit.4.","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"K15216..RRN3..TIFIA..RNA.polymerase.I.specific.transcription.initiation.factor.RRN3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"K15218..RRN6..RNA.polymerase.I.specific.transcription.initiation.factor.RRN6","2","0","0","0","0","0","0","0","2","0","1","1","0","1","0"
"K15219..RRN7..RNA.polymerase.I.specific.transcription.initiation.factor.RRN7","1389"," 302","1081","1012","1321"," 702","1111"," 800","3306","2522","1869","1998","1167","1581","1145"
"K15228..mauA..methylamine.dehydrogenase.light.chain..EC.1.4.9.1.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"K15229..mauB..methylamine.dehydrogenase.heavy.chain..EC.1.4.9.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15230..aclA..ATP.citrate.lyase.alpha.subunit..EC.2.3.3.8."," 58"," 14"," 50"," 37"," 61"," 42"," 53"," 40","150","155","120","115"," 69"," 90"," 63"
"K15231..aclB..ATP.citrate.lyase.beta.subunit..EC.2.3.3.8."," 79"," 38"," 65"," 55"," 82"," 60","100"," 67","212","215","165","152"," 89","126","102"
"K15255..PIF1..ATP.dependent.DNA.helicase.PIF1..EC.3.6.4.12.","1","0","0","0","0","0","0","0","0","2","1","0","1","0","0"
"K15257..cmoB..tRNA..mo5U34..methyltransferase..EC.2.1.1...","0","0","0","0","0","1","0","0","1","2","1","0","1","0","2"
"K15264..NSUN5..WBSCR20..RCM1..25S.rRNA..cytosine2278.C5..methyltransferase..EC.2.1.1.311."," 1"," 1"," 4"," 1"," 3"," 4"," 1"," 0"," 5","12"," 6"," 9"," 3","10"," 5"
"K15268..eamA..O.acetylserine.cysteine.efflux.transporter","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"K15271..HFM1..MER3..ATP.dependent.DNA.helicase.HFM1.MER3..EC.3.6.4.12.","24"," 7","13","28","31","13","28","16","86","76","43","40","27","26","17"
"K15272..SLC35A1_2_3..solute.carrier.family.35..UDP.sugar.transporter...member.A1.2.3","19"," 3"," 3","13","12","12","17","11","42","53","19","39","24","23","14"
"K15275..SLC35B1..solute.carrier.family.35..UDP.galactose.transporter...member.B1","2","0","2","0","2","0","4","2","4","8","4","8","2","3","0"
"K15278..SLC35B4..YEA4..solute.carrier.family.35..UDP.xylose.UDP.N.acetylglucosamine.transporter...member.B4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K15289..SLC35F5..solute.carrier.family.35..member.F5"," 5"," 3"," 4"," 4"," 8"," 0"," 4"," 6","31","29"," 9","20","14"," 4"," 8"
"K15292..STXBP1..MUNC18.1..syntaxin.binding.protein.1"," 3"," 4"," 4"," 3"," 7"," 4"," 5"," 4","14","13","14"," 9"," 9"," 4"," 6"
"K15303..AKR7..aflatoxin.B1.aldehyde.reductase","26","15","25","16","29","24","20","32","84","61","75","66","31","44","33"
"K15305..VAC14..TAX1BP2..vacuole.morphology.and.inheritance.protein.14"," 6"," 4"," 9"," 7"," 6"," 3","10","15","24","14","10","19"," 7"," 9"," 9"
"K15306..RANBP1..Ran.binding.protein.1"," 95"," 22"," 56"," 76","100"," 69","124"," 64","255","248","185","190","105","145"," 97"
"K15308..TTP..tristetraprolin","151"," 17"," 51","124","124"," 35"," 65"," 40","170","125"," 99","102"," 59"," 47"," 59"
"K15318..APTB..hydrolase"," 0"," 0"," 0"," 0"," 2"," 3"," 0"," 0","10"," 4"," 4"," 3"," 4"," 2"," 3"
"K15320..ATX..chlB1..mdpB..6.methylsalicylic.acid.synthase..EC.2.3.1.165.","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K15323..TSEN34..tRNA.splicing.endonuclease.subunit.Sen34..EC.4.6.1.16."," 9"," 4"," 2","13"," 8"," 6","13"," 2","22","24","18","27"," 7","18","21"
"K15329..pksE..trans.AT.polyketide.synthase..acyltransferase.and.oxidoreductase.domains","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15331..TRMT2B..TRM2..tRNA..uracil.5...methyltransferase..EC.2.1.1.35.","106"," 35","133","112","162","139","171"," 94","242","230","193","194","122","182","126"
"K15333..TRM3..TARBP1..tRNA.guanosine.2..O.methyltransferase..EC.2.1.1.34.","3","1","0","1","0","0","0","1","7","2","2","1","1","1","3"
"K15334..NCL1..TRM4..multisite.specific.tRNA..cytosine.C5..methyltransferase..EC.2.1.1.202.","131"," 26"," 60"," 90","124"," 51"," 90"," 80","317","275","141","182","144","131"," 85"
"K15336..TRDMT1..DNMT2..tRNA..cytosine38.C5..methyltransferase..EC.2.1.1.204."," 3"," 3"," 3"," 4"," 2"," 0"," 2"," 7","14"," 3"," 7"," 9"," 2"," 5"," 2"
"K15340..DCLRE1A..SNM1A..PSO2..DNA.cross.link.repair.1A.protein"," 6"," 0"," 5"," 2"," 7"," 3"," 6"," 6","21","32"," 7"," 9"," 7","14","14"
"K15342..cas1..CRISP.associated.protein.Cas1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15358..ena..enamidase..EC.3.5.2.18.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15361..WDR48..UAF1..WD.repeat.containing.protein.48"," 4"," 2"," 6"," 2"," 5"," 6","14"," 8","29","23","18","25"," 5","11","10"
"K15363..FAN1..MTMR15..fanconi.associated.nuclease.1..EC.3.1.21...3.1.4.1.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15371..GDH2..glutamate.dehydrogenase..EC.1.4.1.2.","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0"
"K15372..toa..taurine...2.oxoglutarate.transaminase..EC.2.6.1.55.","25"," 8"," 5","14","21","16","26","18","48","55","28","37","17","20","11"
"K15376..GPHN..gephyrin..EC.2.10.1.1.2.7.7.75.","11"," 9"," 7"," 9"," 7"," 9","20","11","36","22","38","22","11","13","16"
"K15389..APDG..acyl.CoA.dehydrogenase","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0"
"K15390..PSOA..pseurotin.A.synthetase..hybrid.polyketide.synthase...nonribosomal.peptide.synthetase","1","0","2","0","2","1","1","1","8","3","4","3","5","2","6"
"K15394..ACE1..hybrid.polyketide.synthase...nonribosomal.peptide.synthetase.ACE1","2","1","4","0","0","2","2","1","6","4","4","3","0","3","1"
"K15408..coxAC..cytochrome.c.oxidase.subunit.I.III..EC.7.1.1.9."," 4"," 0"," 9"," 3"," 6","10"," 9"," 7","13"," 8"," 1","11"," 2","10"," 7"
"K15409..SRPK1..serine.threonine.protein.kinase.SRPK1..EC.2.7.11.1."," 7"," 1"," 4"," 6"," 2"," 0"," 8"," 7","23","13","19","17"," 2","11"," 6"
"K15418..ZEA2..zearalenone.synthase..highly.reducing.iterative.type.I.polyketide.synthase"," 5"," 2"," 5"," 6"," 8"," 9"," 8"," 4","21","17","14","16"," 8","16"," 9"
"K15419..EASB..emericellamide.biosynthesis..highly.reducing.iterative.type.I.polyketide.synthase"," 4"," 1"," 0"," 3"," 7"," 3","10","12","16","14","12"," 9"," 5"," 6"," 4"
"K15423..PPP4C..serine.threonine.protein.phosphatase.4.catalytic.subunit..EC.3.1.3.16.","231"," 37","102","180","181"," 84","157","149","473","365","263","291","245","208","149"
"K15425..PPP4R2..serine.threonine.protein.phosphatase.4.regulatory.subunit.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15427..SIT4..PPH1..serine.threonine.protein.phosphatase.PP1.1..EC.3.1.3.16.","140"," 16"," 45"," 99"," 94"," 45"," 82"," 42","281","224","144","184","138","119"," 99"
"K15428..DUG1..Cys.Gly.metallodipeptidase.DUG1..EC.3.4.13...","309"," 64","147","221","249","104","186","143","548","429","401","306","377","253","221"
"K15429..TRM5..TRMT5..tRNA..guanine37.N1..methyltransferase..EC.2.1.1.228."," 4"," 1"," 1"," 2"," 5"," 7"," 8"," 7","10","12"," 8"," 8"," 4"," 2","10"
"K15430..TRM11..TRMT11..tRNA..guanine10.N2..methyltransferase..EC.2.1.1.214.","2","0","0","1","2","1","1","1","5","1","0","1","1","3","0"
"K15436..TRPO3..MTR10..transportin.3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15437..AIMP1..ARC1..aminoacyl.tRNA.synthase.complex.interacting.multifunctional.protein.1","51"," 6","31","44","62","22","40","38","94","94","57","62","52","61","61"
"K15440..TAD1..ADAT1..tRNA.specific.adenosine.deaminase.1..EC.3.5.4.34."," 6"," 2"," 3"," 2","12"," 3"," 7"," 5","18","14","13","14"," 3"," 9","10"
"K15441..TAD2..ADAT2..tRNA.specific.adenosine.deaminase.2..EC.3.5.4...","0","0","1","0","1","2","2","2","6","3","3","3","1","1","0"
"K15442..TAD3..ADAT3..tRNA.specific.adenosine.deaminase.3","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0"
"K15443..TRM82..WDR4..tRNA..guanine.N.7....methyltransferase.subunit.TRM82","0","0","0","0","0","0","2","1","2","0","0","0","0","0","0"
"K15444..TRM9..tRNA..uracil.5...methyltransferase.TRM9..EC.2.1.1.229."," 9"," 2"," 4"," 8"," 6"," 5"," 9"," 8","31","21","19"," 9"," 8"," 9","15"
"K15446..TRM13..CCDC76..tRNA.m4X.modification.enzyme..EC.2.1.1.225.","0","0","1","1","0","0","0","2","2","2","0","0","0","2","1"
"K15447..TRM44..METTL19..tRNASer..uridine44.2..O..methyltransferase..EC.2.1.1.211."," 2"," 0"," 0"," 0"," 0"," 1"," 5"," 1"," 9","13","11"," 4"," 1"," 7"," 4"
"K15448..TRM112..TRMT112..multifunctional.methyltransferase.subunit.TRM112"," 33"," 17"," 40"," 26"," 62"," 33"," 60"," 21","121"," 98"," 74"," 97"," 45"," 60"," 52"
"K15449..TYW1..tRNA.wybutosine.synthesizing.protein.1..EC.4.1.3.44.","28"," 7","19","18","27","23","18","14","81","53","72","46","34","40","29"
"K15451..PPM2..LCMT2..TYW4..tRNA.wybutosine.synthesizing.protein.4..EC.2.1.1.290.2.3.1.231."," 1"," 1"," 0"," 2"," 2"," 0"," 1"," 1"," 6","10"," 6"," 3"," 9"," 3"," 3"
"K15454..PUS9..tRNA.pseudouridine32.synthase..EC.5.4.99.28."," 2"," 1"," 2"," 6"," 9","11"," 0"," 3"," 9","10"," 4","11"," 2"," 8"," 6"
"K15455..DPH3..KTI11..diphthamide.biosynthesis.protein.3"," 8"," 4"," 7","19","17","10","13","10","36","24","19","21","11","20","15"
"K15456..KTI12..protein.KTI12"," 2"," 0"," 1"," 1"," 5"," 3"," 3"," 0"," 9","11"," 0"," 4"," 2"," 3"," 1"
"K15458..SAP185_190..SIT4.associating.protein.SAP185.190","2","0","1","1","1","0","4","2","2","6","0","4","2","3","1"
"K15460..yfiC..trmX..tRNA1Val..adenine37.N6..methyltransferase..EC.2.1.1.223.","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"K15462..KTI13..ATS1..protein.ATS1","2","0","0","1","0","0","0","0","5","1","0","1","0","0","0"
"K15498..PPP6C..serine.threonine.protein.phosphatase.6.catalytic.subunit..EC.3.1.3.16."," 42","  3"," 11"," 35"," 68"," 14"," 36"," 15","107","109"," 71"," 92"," 63"," 56"," 43"
"K15502..ANKRD28..serine.threonine.protein.phosphatase.6.regulatory.ankyrin.repeat.subunit.A","0","0","0","0","0","2","0","0","1","1","0","2","0","0","1"
"K15503..ANKRD44..serine.threonine.protein.phosphatase.6.regulatory.ankyrin.repeat.subunit.B","2","2","1","2","4","2","0","3","5","2","6","7","5","7","5"
"K15505..RAD5..DNA.repair.protein.RAD5..EC.3.6.4...","2","0","1","1","3","1","1","0","9","3","3","0","0","1","2"
"K15507..MRM1..PET56..21S.rRNA..GM2251.2..O..methyltransferase..EC.2.1.1...","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"K15509..hpsN..sulfopropanediol.3.dehydrogenase..EC.1.1.1.308.","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"K15512..boxB..benzoyl.CoA.2.3.epoxidase.subunit.B..EC.1.14.13.208.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"K15513..boxC..benzoyl.CoA.dihydrodiol.lyase..EC.4.1.2.44.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15518..dgk..deoxyguanosine.kinase..EC.2.7.1.113.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15519..dck..deoxyadenosine.deoxycytidine.kinase..EC.2.7.1.76.2.7.1.74.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15523..FN3KRP..protein.ribulosamine.3.kinase..EC.2.7.1.172."," 9"," 0"," 2"," 4"," 8"," 1"," 3"," 2","16","16"," 7","20"," 4"," 4"," 9"
"K15525..mshB..N.acetyl.1.D.myo.inositol.2.amino.2.deoxy.alpha.D.glucopyranoside.deacetylase..EC.3.5.1.103.","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"K15526..mshC..L.cysteine.1D.myo.inositol.2.amino.2.deoxy.alpha.D.glucopyranoside.ligase..EC.6.3.1.13.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15533..K15533..1.3.beta.galactosyl.N.acetylhexosamine.phosphorylase..EC.2.4.1.211.","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"K15537..AGMO..alkylglycerol.monooxygenase..EC.1.14.16.5."," 23","  7","  3"," 17"," 30"," 26"," 34"," 27","109"," 85"," 75","111"," 25"," 56"," 37"
"K15538..MANEA..glycoprotein.endo.alpha.1.2.mannosidase..EC.3.2.1.130."," 6"," 0"," 4"," 3"," 7"," 4"," 5","10","20"," 6","11","17"," 6"," 7"," 3"
"K15539..rodZ..cytoskeleton.protein.RodZ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15541..MPE1..protein.MPE1","8","1","4","0","1","0","1","2","4","8","2","2","4","5","6"
"K15542..PFS2..polyadenylation.factor.subunit.2"," 45"," 14"," 22"," 35"," 48"," 33"," 43"," 29","156","137","114","109"," 71"," 81"," 57"
"K15544..SSU72..RNA.polymerase.II.subunit.A.C.terminal.domain.phosphatase.SSU72..EC.3.1.3.16.","42"," 7","27","24","37","18","28","25","63","58","43","42","32","34","31"
"K15546..boxR..bzdR..XRE.family.transcriptional.regulator..aerobic.anaerobic.benzoate.catabolism.transcriptional.regulator","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15547..mdtO..multidrug.resistance.protein.MdtO","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"K15553..ssuA..sulfonate.transport.system.substrate.binding.protein","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K15554..ssuC..sulfonate.transport.system.permease.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0"
"K15555..ssuB..sulfonate.transport.system.ATP.binding.protein..EC.7.6.2.14.","0","0","0","0","2","0","0","0","4","0","0","2","0","2","0"
"K15562..BUR1..SGV1..serine.threonine.protein.kinase.BUR1..EC.2.7.11.22.2.7.11.23."," 88"," 18"," 46"," 47"," 74"," 42"," 79"," 48","227","157","139","147"," 92"," 91"," 83"
"K15576..nrtA..nasF..cynA..nitrate.nitrite.transport.system.substrate.binding.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15578..nrtC..nasD..nitrate.nitrite.transport.system.ATP.binding.protein..EC.3.6.3...","0","2","2","0","0","2","1","4","1","2","0","0","0","1","1"
"K15579..nrtD..cynD..nitrate.nitrite.transport.system.ATP.binding.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15580..oppA..mppA..oligopeptide.transport.system.substrate.binding.protein"," 3"," 1"," 2"," 1","11"," 0"," 0"," 1"," 0"," 0"," 1"," 2"," 0"," 1"," 2"
"K15581..oppB..oligopeptide.transport.system.permease.protein","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"K15582..oppC..oligopeptide.transport.system.permease.protein","0","0","0","1","2","0","1","0","0","0","0","0","0","0","0"
"K15583..oppD..oligopeptide.transport.system.ATP.binding.protein","0","0","0","1","4","0","0","1","0","0","1","0","0","1","0"
"K15584..nikA..cntA..nickel.transport.system.substrate.binding.protein","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0"
"K15585..nikB..cntB..nickel.transport.system.permease.protein","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15586..nikC..cntC..nickel.transport.system.permease.protein","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"K15587..nikD..cntD..nickel.transport.system.ATP.binding.protein..EC.7.2.2.11.","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0"
"K15598..thiY..putative.hydroxymethylpyrimidine.transport.system.substrate.binding.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15599..thiX..putative.hydroxymethylpyrimidine.transport.system.permease.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15600..thiZ..putative.hydroxymethylpyrimidine.transport.system.ATP.binding.protein","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15601..KDM3...histone.H3..dimethyl.L.lysine9.demethylase..EC.1.14.11.65."," 8"," 1"," 7","11"," 6","10","13"," 3","19","20","21","24"," 8","17"," 5"
"K15620..GOLPH3..GPP34..golgi.phosphoprotein.3","108"," 34"," 56"," 83","120"," 60","100"," 73","253","260","163","200"," 86","127","119"
"K15628..PXA..ATP.binding.cassette..subfamily.D..ALD...peroxisomal.long.chain.fatty.acid.import.protein","112"," 39"," 80"," 79","113"," 77","162"," 74","378","336","243","270","150","160","152"
"K15629..CYP152A..fatty.acid.peroxygenase..EC.1.11.2.4.","1","0","0","0","0","1","0","0","2","2","0","0","0","0","0"
"K15631..ABA3..molybdenum.cofactor.sulfurtransferase..EC.2.8.1.9.","3","0","1","5","0","0","0","2","4","2","5","3","1","5","2"
"K15633..gpmI..2.3.bisphosphoglycerate.independent.phosphoglycerate.mutase..EC.5.4.2.12.","1","0","3","2","4","0","0","1","0","6","0","4","0","3","3"
"K15634..gpmB..2.3.bisphosphoglycerate.dependent.phosphoglycerate.mutase..EC.5.4.2.11.","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15640..K15640..phoE..uncharacterized.phosphatase","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15641..mxaF..myxalamid.type.polyketide.synthase.MxaF"," 6"," 2"," 3"," 4"," 6"," 7","12"," 5","23","24","22","11"," 6"," 8","10"
"K15642..mxaD..myxalamid.type.polyketide.synthase.MxaD","0","1","0","0","0","0","0","0","3","1","2","3","1","0","3"
"K15654..srfAA..lchAA..surfactin.family.lipopeptide.synthetase.A"," 9"," 0"," 6"," 1","10"," 3"," 6","10","16","13","16","11"," 3"," 4"," 6"
"K15655..srfAB..lchAB..surfactin.family.lipopeptide.synthetase.B","2","0","0","1","0","1","1","4","4","5","0","2","0","2","2"
"K15660..ofaC..arfC..arthrofactin.type.cyclic.lipopeptide.synthetase.C"," 8"," 2"," 5"," 2","14"," 0","14","12","30","23","14","19","18"," 7","22"
"K15661..ituA..mycA..bmyA..iturin.family.lipopeptide.synthetase.A","34"," 5","22","13","31","32","27","29","98","85","65","62","25","27","29"
"K15667..K15667..ppsD..fenA..fengycin.family.lipopeptide.synthetase.D","10"," 4"," 1"," 4"," 8"," 4","10"," 1","21","12","13","10"," 5"," 5"," 6"
"K15668..K15668..ppsE..fenB..fengycin.family.lipopeptide.synthetase.E","0","0","0","1","1","0","0","2","1","1","0","0","0","0","0"
"K15670..rifA..rifamycin.polyketide.synthase.modules.1..2.and.3","0","0","0","0","0","1","0","0","2","1","0","1","1","1","0"
"K15678..rhiE..rhizoxin.biosynthesis..polyketide.synthase.RhiE"," 1"," 2"," 3"," 4"," 2"," 4"," 2"," 2","14","10","14","10"," 7"," 5"," 9"
"K15710..SHPRH..E3.ubiquitin.protein.ligase.SHPRH..EC.3.6.4...2.3.2.27."," 6"," 2"," 1"," 3"," 7"," 6"," 4"," 0","30","10","14","16"," 9","12","11"
"K15711..SMARCA3..HLTF..SWI.SNF.related.matrix.associated.actin.dependent.regulator.of.chromatin.subfamily.A3..EC.3.6.4...2.3.2.27.","34"," 7","17","16","22"," 7","19","15","43","58","37","59","21","32","27"
"K15724..erpA..iron.sulfur.cluster.insertion.protein","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"K15725..czcC..cusC..cnrC..outer.membrane.protein..heavy.metal.efflux.system","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0"
"K15726..czcA..cusA..cnrA..heavy.metal.efflux.system.protein","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"K15727..czcB..cusB..cnrB..membrane.fusion.protein..heavy.metal.efflux.system","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"K15728..LPIN..phosphatidate.phosphatase.LPIN..EC.3.1.3.4."," 66"," 11"," 39"," 42"," 75"," 46"," 83"," 45","200","175","124","147"," 59"," 87"," 79"
"K15729..PTGES..microsomal.prostaglandin.E.synthase.1..EC.5.3.99.3.","14"," 1"," 4","17","14"," 2"," 6"," 1","17"," 4","13"," 4","14"," 4"," 1"
"K15731..CTDSP..carboxy.terminal.domain.RNA.polymerase.II.polypeptide.A.small.phosphatase..EC.3.1.3.16."," 440"," 129"," 358"," 274"," 515"," 327"," 455"," 348","1471","1294","1014","1181"," 528"," 931"," 638"
"K15734..SDR16C5..all.trans.retinol.dehydrogenase..NAD....EC.1.1.1.105."," 5"," 1"," 2"," 2"," 6"," 2"," 3"," 6","18"," 8"," 9","10"," 7"," 4"," 6"
"K15736..lhgO...S..2.hydroxyglutarate.dehydrogenase..EC.1.1.5.13.","14"," 3"," 1"," 6","16"," 6"," 8","11","35","21","25","26","16","11","16"
"K15738..uup..ABC.transport.system.ATP.binding.permease.protein","18"," 4"," 6"," 6","19","15","13","17","60","49","24","46","28","33","25"
"K15770..cycB..ganO..arabinogalactan.oligomer...maltooligosaccharide.transport.system.substrate.binding.protein","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"K15771..ganP..arabinogalactan.oligomer...maltooligosaccharide.transport.system.permease.protein","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0"
"K15772..ganQ..arabinogalactan.oligomer...maltooligosaccharide.transport.system.permease.protein","1","0","1","0","0","0","0","0","0","0","0","2","0","0","0"
"K15773..hipB..HTH.type.transcriptional.regulator...antitoxin.HipB","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
